Customer ID,recency,frequency,monetary,segment
16937,513,1,202.1,hibernating
16938,23,9,5394.540000000001,champions
16939,503,3,375.99,at_risk
16940,66,11,5778.629999999999,loyal_customers
16941,626,1,33.0,hibernating
16942,27,10,1513.21,champions
16943,226,3,431.1799999999999,at_risk
16944,624,1,67.36,hibernating
16945,36,35,7652.65,loyal_customers
16946,397,6,1082.39,at_risk
16947,250,5,794.3100000000002,at_risk
16948,153,7,506.90000000000003,loyal_customers
16949,18,6,674.7199999999999,champions
16950,71,11,2635.63,loyal_customers
16951,137,4,1110.0600000000002,need_attention
16952,123,5,628.33,loyal_customers
16953,44,1,20.8,promising
16954,15,19,3428.35,champions
16955,199,8,725.0699999999999,loyal_customers
16956,23,2,223.58999999999997,potential_loyalists
16957,253,2,376.84,hibernating
16958,449,1,671.28,hibernating
16959,101,1,117.35000000000001,about_to_sleep
16960,53,9,1845.6200000000001,loyal_customers
16961,130,5,675.41,loyal_customers
16962,424,1,241.09,hibernating
16963,201,1,110.55000000000001,hibernating
16964,747,2,207.85,hibernating
16965,241,1,117.4,hibernating
16966,57,5,109.55,loyal_customers
16967,203,1,305.09999999999997,hibernating
16968,18,2,370.73,potential_loyalists
16969,53,3,522.2,potential_loyalists
16970,640,1,71.4,hibernating
16971,52,1,116.21000000000002,promising
16972,397,2,568.8000000000001,hibernating
16973,400,1,127.0,hibernating
16974,537,2,365.5,hibernating
16975,428,5,617.1800000000001,at_risk
16977,409,3,256.09999999999997,at_risk
16978,92,3,519.48,need_attention
16979,18,10,1836.82,champions
16980,269,3,1173.43,at_risk
16982,75,1,384.06,about_to_sleep
16983,27,11,2765.0200000000004,champions
16984,102,16,7480.05,loyal_customers
16985,31,21,6790.6,champions
16986,44,9,2275.7,loyal_customers
16987,17,11,1565.7,champions
16988,19,2,238.57,potential_loyalists
16989,21,3,110.54999999999998,potential_loyalists
16991,435,1,1010.19,hibernating
16992,25,15,3846.6,champions
16993,478,2,831.9,hibernating
16996,44,13,1896.63,loyal_customers
16997,302,2,117.0,hibernating
16998,164,6,204.42000000000002,loyal_customers
16999,37,2,289.92,potential_loyalists
17000,410,2,312.70000000000005,hibernating
17001,15,19,4858.36,champions
17002,87,8,1360.25,loyal_customers
17003,416,4,817.4100000000001,at_risk
17004,60,4,1293.7399999999998,potential_loyalists
17005,485,2,209.35000000000002,hibernating
17006,19,8,1491.82,champions
17007,65,8,834.61,loyal_customers
17008,443,1,81.36,hibernating
17009,565,1,39.54,hibernating
17010,31,2,162.06,potential_loyalists
17011,44,2,408.2999999999999,potential_loyalists
17012,739,1,370.71999999999997,hibernating
17014,22,4,467.13,potential_loyalists
17015,43,3,1747.79,potential_loyalists
17016,591,1,377.05,hibernating
17017,17,38,8411.23,champions
17018,55,6,2116.1000000000004,loyal_customers
17019,25,12,3535.9700000000003,champions
17020,556,2,895.22,hibernating
17021,456,5,711.1700000000001,at_risk
17022,45,2,200.3,potential_loyalists
17023,431,3,756.5799999999999,at_risk
17024,59,3,95.85,potential_loyalists
17025,75,5,775.12,loyal_customers
17026,384,2,61.8,hibernating
17027,93,9,947.95,loyal_customers
17028,595,3,1358.8200000000002,at_risk
17029,451,2,309.4,hibernating
17030,78,1,115.95,about_to_sleep
17031,26,4,603.95,potential_loyalists
17032,617,6,2587.9300000000003,at_risk
17033,100,4,780.11,need_attention
17034,30,7,1062.9699999999998,champions
17035,260,5,406.98999999999995,at_risk
17036,397,1,114.55000000000001,hibernating
17037,92,2,1168.22,about_to_sleep
17038,44,2,572.7800000000002,potential_loyalists
17039,618,1,1277.41,hibernating
17040,152,2,173.3,about_to_sleep
17041,41,7,1501.81,loyal_customers
17042,17,5,967.4800000000002,champions
17043,46,8,1690.8999999999999,loyal_customers
17044,23,14,4037.15,champions
17045,127,4,499.2900000000001,need_attention
17046,171,4,1238.0900000000001,need_attention
17047,99,6,1845.13,loyal_customers
17048,132,9,1720.38,loyal_customers
17049,17,22,7129.87,champions
17050,110,10,3189.1200000000003,loyal_customers
17051,208,4,690.52,at_risk
17052,42,1,364.73999999999995,promising
17053,143,2,370.97999999999996,about_to_sleep
17054,42,6,792.78,loyal_customers
17055,460,1,181.89999999999998,hibernating
17056,752,1,112.7,hibernating
17057,610,1,253.33999999999997,hibernating
17058,96,3,965.54,need_attention
17059,44,10,4701.04,loyal_customers
17060,280,1,50.400000000000006,hibernating
17061,88,8,1612.5,loyal_customers
17062,328,7,1097.78,at_risk
17063,23,22,3312.7400000000002,champions
17064,73,3,685.2,need_attention
17065,652,2,75.29999999999998,hibernating
17066,740,1,228.34,hibernating
17067,739,3,261.1,at_risk
17068,26,49,8444.68,champions
17069,42,21,4828.35,loyal_customers
17070,128,2,417.4699999999999,about_to_sleep
17071,23,19,2869.76,champions
17072,639,1,262.15,hibernating
17073,32,4,1143.02,potential_loyalists
17074,577,1,11.8,hibernating
17075,32,11,1695.98,champions
17076,50,6,754.83,loyal_customers
17078,50,2,262.28,potential_loyalists
17079,92,1,118.80000000000001,about_to_sleep
17080,36,7,518.68,loyal_customers
17081,39,6,668.94,loyal_customers
17082,47,6,3786.3799999999997,loyal_customers
17083,123,10,2510.520000000001,loyal_customers
17084,49,4,3939.36,potential_loyalists
17085,137,30,6685.66,loyal_customers
17086,21,6,1307.8999999999999,champions
17087,752,1,221.53,hibernating
17088,42,4,1651.61,potential_loyalists
17089,400,1,128.45,hibernating
17090,18,11,2060.05,champions
17091,17,23,7060.879999999999,champions
17092,64,13,4916.549999999999,loyal_customers
17093,607,1,171.18,hibernating
17094,336,2,354.49999999999994,hibernating
17095,36,10,1973.0600000000002,loyal_customers
17096,23,16,2928.3900000000003,champions
17097,16,10,1122.1999999999998,champions
17098,396,3,403.12,at_risk
17099,547,1,528.97,hibernating
17100,32,2,948.3399999999999,potential_loyalists
17101,44,6,1730.93,loyal_customers
17103,736,1,410.37999999999994,hibernating
17104,438,1,342.28,hibernating
17105,173,2,560.9799999999999,about_to_sleep
17106,403,1,367.83,hibernating
17107,47,12,11500.539999999999,loyal_customers
17108,678,1,174.95,hibernating
17109,43,10,1177.76,loyal_customers
17110,179,3,244.29999999999998,need_attention
17111,61,2,377.6600000000001,potential_loyalists
17112,517,1,205.17000000000002,hibernating
17113,519,8,1664.1599999999999,at_risk
17114,20,9,424.07000000000005,champions
17115,22,11,1826.63,champions
17116,662,1,348.74,hibernating
17117,302,1,73.34999999999998,hibernating
17118,332,1,157.02,hibernating
17119,17,3,464.48999999999995,potential_loyalists
17120,247,1,222.95999999999998,hibernating
17121,417,1,255.04,hibernating
17122,133,4,570.5000000000001,need_attention
17123,176,3,815.6700000000001,need_attention
17124,199,1,267.09000000000003,about_to_sleep
17125,64,1,175.13,promising
17126,166,10,1737.4,loyal_customers
17127,443,5,900.03,at_risk
17128,349,1,131.58999999999997,hibernating
17129,534,1,14.850000000000001,hibernating
17131,19,4,1839.12,potential_loyalists
17132,466,2,766.37,hibernating
17133,30,5,52.379999999999995,champions
17134,121,3,372.75000000000006,need_attention
17135,30,7,1279.6,champions
17136,676,1,176.0,hibernating
17137,430,6,1109.7799999999997,at_risk
17138,290,7,3621.7,at_risk
17139,30,28,14255.23,champions
17140,261,1,126.62,hibernating
17141,432,4,663.19,at_risk
17142,253,4,646.5,at_risk
17143,431,2,632.56,hibernating
17144,15,2,537.1800000000001,potential_loyalists
17145,479,5,2449.12,at_risk
17146,277,14,4039.0699999999997,cant_loose
17147,37,12,1957.83,loyal_customers
17148,66,1,124.88,promising
17150,391,6,1113.3,at_risk
17151,749,1,231.9,hibernating
17152,209,4,539.6,at_risk
17153,38,1,213.77999999999997,promising
17154,89,1,299.09999999999997,about_to_sleep
17155,32,7,540.85,champions
17156,498,2,564.51,hibernating
17157,22,19,2742.15,champions
17158,46,6,1561.9499999999998,loyal_customers
17159,36,6,1781.8600000000001,loyal_customers
17160,45,18,9758.86,loyal_customers
17161,458,1,751.2100000000002,hibernating
17162,43,10,1293.2599999999998,loyal_customers
17163,36,4,678.78,potential_loyalists
17164,47,8,2335.25,loyal_customers
17165,298,7,1401.73,at_risk
17166,53,3,189.48999999999998,potential_loyalists
17167,394,3,758.46,at_risk
17168,513,1,361.25,hibernating
17169,64,6,977.16,loyal_customers
17170,388,2,178.67999999999998,hibernating
17171,303,2,296.68999999999994,hibernating
17172,89,6,500.03,loyal_customers
17173,19,8,3113.4999999999995,champions
17174,232,1,59.9,hibernating
17175,58,4,938.98,potential_loyalists
17176,216,3,513.12,at_risk
17177,519,1,86.65,hibernating
17178,745,1,280.51,hibernating
17179,192,6,1497.31,loyal_customers
17180,70,14,1766.61,loyal_customers
17181,71,2,60.63000000000001,potential_loyalists
17182,437,2,321.29999999999995,hibernating
17183,22,7,2320.46,champions
17184,583,2,190.45999999999998,hibernating
17185,606,3,229.46,at_risk
17187,241,2,267.04999999999995,hibernating
17188,25,16,3166.79,champions
17189,120,5,778.39,loyal_customers
17190,73,5,839.45,loyal_customers
17191,42,15,4085.96,loyal_customers
17192,550,1,65.08000000000001,hibernating
17193,50,10,1234.42,loyal_customers
17194,375,2,500.11,hibernating
17195,669,1,366.9,hibernating
17196,442,1,297.19999999999993,hibernating
17197,44,1,463.81,promising
17198,38,3,611.5799999999999,potential_loyalists
17199,596,1,104.08000000000001,hibernating
17200,401,3,176.71,at_risk
17201,68,4,901.3399999999999,potential_loyalists
17202,435,1,160.65,hibernating
17203,50,10,1318.3700000000001,loyal_customers
17204,183,15,3101.63,loyal_customers
17205,68,3,88.53,potential_loyalists
17206,67,1,204.24,potential_loyalists
17207,666,1,268.24,hibernating
17208,410,1,115.35,hibernating
17209,663,2,268.85,hibernating
17210,407,1,245.81000000000003,hibernating
17211,41,15,3360.27,loyal_customers
17212,267,3,422.28999999999996,at_risk
17213,54,20,4341.7,loyal_customers
17214,74,6,730.0699999999998,loyal_customers
17215,478,1,96.15,hibernating
17216,568,1,56.550000000000004,hibernating
17217,248,2,161.29999999999998,hibernating
17218,18,18,3336.9400000000005,champions
17219,46,2,250.88000000000002,potential_loyalists
17220,38,21,3980.1800000000003,loyal_customers
17221,21,5,801.4699999999999,champions
17222,79,6,1339.85,loyal_customers
17223,324,3,470.03000000000003,at_risk
17224,515,1,22.36,hibernating
17225,596,1,131.15,hibernating
17226,323,3,442.46999999999997,at_risk
17227,33,12,886.3400000000001,loyal_customers
17228,30,13,3000.85,champions
17229,110,2,308.81000000000006,about_to_sleep
17230,278,18,5435.47,cant_loose
17231,26,31,5882.919999999999,champions
17232,17,2,421.52,potential_loyalists
17233,49,3,397.00000000000006,potential_loyalists
17234,197,1,114.04,about_to_sleep
17235,39,8,1188.4800000000002,loyal_customers
17236,27,12,1255.46,champions
17237,25,4,917.78,potential_loyalists
17238,17,32,6812.389999999999,champions
17239,327,5,621.8000000000001,at_risk
17240,610,1,100.0,hibernating
17241,399,12,2126.54,cant_loose
17242,122,5,2234.94,loyal_customers
17243,15,78,14725.25,champions
17244,67,5,1106.2700000000002,loyal_customers
17245,219,2,292.79,hibernating
17246,561,2,28.97,hibernating
17247,29,1,208.09,potential_loyalists
17248,134,2,505.36000000000007,about_to_sleep
17249,443,1,68.03,hibernating
17250,18,2,285.1699999999999,potential_loyalists
17251,377,4,709.2800000000001,at_risk
17252,131,2,299.26,about_to_sleep
17253,32,1,113.01,potential_loyalists
17254,19,3,426.63,potential_loyalists
17255,55,4,679.2900000000001,potential_loyalists
17256,121,4,206.42999999999998,need_attention
17257,451,1,71.3,hibernating
17258,411,2,417.2999999999999,hibernating
17259,162,6,1604.94,loyal_customers
17260,425,1,81.0,hibernating
17261,524,1,210.54000000000002,hibernating
17262,66,5,612.6700000000001,loyal_customers
17263,222,1,63.440000000000005,hibernating
17264,438,1,225.69,hibernating
17265,153,2,510.1,about_to_sleep
17266,16,5,383.53,champions
17267,141,2,209.76999999999998,about_to_sleep
17268,164,4,246.2,need_attention
17269,400,1,479.56,hibernating
17270,483,2,330.4,hibernating
17271,750,1,172.04,hibernating
17272,60,4,1864.57,potential_loyalists
17273,438,1,141.12,hibernating
17274,49,2,505.06999999999994,potential_loyalists
17275,397,1,73.87000000000002,hibernating
17276,414,2,374.09000000000003,hibernating
17277,242,2,868.0500000000001,hibernating
17278,255,2,231.29,hibernating
17279,72,1,25.43,about_to_sleep
17280,452,1,118.85999999999999,hibernating
17281,388,1,70.80000000000001,hibernating
17282,188,4,834.08,need_attention
17283,393,1,107.21000000000001,hibernating
17284,74,8,2310.6099999999997,loyal_customers
17285,642,2,252.74,hibernating
17286,36,3,280.97999999999996,potential_loyalists
17287,40,22,2923.1499999999996,loyal_customers
17288,23,10,1585.3000000000002,champions
17289,46,10,1749.7700000000002,loyal_customers
17290,18,7,943.3299999999999,champions
17292,486,2,111.88,hibernating
17293,22,16,2638.5600000000004,champions
17294,683,2,296.16,hibernating
17295,43,3,400.11999999999995,potential_loyalists
17296,744,1,190.82999999999998,hibernating
17297,31,1,95.43000000000004,potential_loyalists
17298,115,6,535.36,loyal_customers
17299,26,6,891.7200000000001,champions
17300,405,2,206.49,hibernating
17301,35,2,299.23,potential_loyalists
17302,29,6,1041.5300000000002,champions
17303,375,1,192.23999999999995,hibernating
17304,548,1,50.5,hibernating
17305,663,1,63.5,hibernating
17306,25,4,93.12,potential_loyalists
17307,409,8,806.1500000000001,at_risk
17309,109,3,272.44,need_attention
17311,92,7,1620.95,loyal_customers
17312,169,2,96.35000000000001,about_to_sleep
17313,32,2,169.89000000000001,potential_loyalists
17314,39,22,3516.47,loyal_customers
17315,15,47,6959.310000000001,champions
17316,434,1,124.45000000000002,hibernating
17318,739,1,146.38,hibernating
17319,683,1,29.1,hibernating
17320,114,6,2160.56,loyal_customers
17321,82,5,1210.8600000000001,loyal_customers
17322,390,7,832.8299999999999,at_risk
17323,29,14,1553.5100000000002,champions
17324,32,11,1177.5,champions
17325,294,3,447.46,at_risk
17326,422,2,252.21,hibernating
17327,424,2,106.25,hibernating
17328,687,1,29.7,hibernating
17329,28,5,937.8000000000001,champions
17330,37,2,273.9,potential_loyalists
17332,542,5,617.1599999999999,at_risk
17333,100,1,479.13,about_to_sleep
17334,315,4,453.48,at_risk
17335,398,2,269.2,hibernating
17337,165,6,1582.6200000000001,loyal_customers
17338,31,19,10830.650000000001,champions
17339,108,3,318.20000000000005,need_attention
17340,23,28,15842.710000000001,champions
17341,171,5,1517.0900000000001,loyal_customers
17342,394,6,637.05,at_risk
17343,369,6,1017.6400000000001,at_risk
17344,60,3,416.86,potential_loyalists
17345,29,12,1051.9,champions
17346,18,27,4491.620000000001,champions
17348,29,9,2032.96,champions
17349,193,4,453.07000000000005,need_attention
17350,22,7,1422.371,champions
17351,50,12,1538.4800000000002,loyal_customers
17352,710,1,36.25,hibernating
17354,65,3,424.85999999999996,potential_loyalists
17355,400,1,164.89000000000001,hibernating
17356,326,5,787.71,at_risk
17357,38,2,334.78999999999996,potential_loyalists
17358,317,5,755.25,at_risk
17359,25,2,190.05,potential_loyalists
17360,31,6,986.1800000000001,champions
17361,63,5,823.2900000000001,loyal_customers
17362,253,8,860.84,at_risk
17363,409,3,428.16,at_risk
17364,15,29,9329.21,champions
17365,27,15,6604.33,champions
17366,406,3,791.9699999999999,at_risk
17367,252,1,149.46,hibernating
17368,37,13,1064.49,loyal_customers
17370,87,4,398.21999999999997,need_attention
17371,31,6,432.29999999999995,champions
17372,55,30,3492.66,loyal_customers
17373,54,7,1143.65,loyal_customers
17374,233,3,213.21,at_risk
17375,204,5,550.0100000000002,at_risk
17376,85,4,395.64,need_attention
17377,38,85,15301.919999999998,loyal_customers
17379,25,1,350.26000000000005,potential_loyalists
17380,448,4,583.75,at_risk
17381,165,6,629.13,loyal_customers
17382,79,5,371.4000000000001,loyal_customers
17383,18,2,200.54,potential_loyalists
17384,33,3,293.35,potential_loyalists
17385,29,1,251.16000000000005,potential_loyalists
17386,22,4,281.04999999999995,potential_loyalists
17387,34,2,629.12,potential_loyalists
17388,92,6,402.47999999999996,loyal_customers
17389,15,53,5308.7,champions
17390,435,1,149.3,hibernating
17392,321,3,496.9599999999999,at_risk
17393,425,2,209.72999999999996,hibernating
17394,233,1,38.4,hibernating
17395,522,1,52.5,hibernating
17396,163,6,555.0,loyal_customers
17397,36,3,912.63,potential_loyalists
17398,129,3,378.78,need_attention
17400,140,8,3751.75,loyal_customers
17401,555,1,90.44999999999999,hibernating
17402,19,19,1398.99,champions
17403,50,2,332.12,potential_loyalists
17404,40,15,1851.38,loyal_customers
17405,15,5,690.0699999999999,champions
17406,344,13,3046.28,cant_loose
17407,426,1,419.4,hibernating
17408,528,1,101.25000000000001,hibernating
17409,199,10,1565.65,loyal_customers
17410,30,5,900.27,champions
17411,26,9,1124.8500000000001,champions
17412,17,19,3507.48,champions
17413,419,1,131.10000000000002,hibernating
17414,199,3,84.0,need_attention
17415,94,1,138.44,about_to_sleep
17416,44,22,11417.53,loyal_customers
17417,563,1,156.23000000000002,hibernating
17418,56,3,516.0400000000001,potential_loyalists
17419,25,19,5360.870000000001,champions
17420,64,8,907.9300000000001,loyal_customers
17421,400,3,1019.3499999999999,at_risk
17422,30,19,2843.26,champions
17423,60,3,629.59,potential_loyalists
17425,75,1,655.97,about_to_sleep
17426,18,17,6034.34,champions
17427,86,1,100.8,about_to_sleep
17428,15,46,13186.880000000001,champions
17429,135,7,1175.1100000000001,loyal_customers
17430,47,4,694.2600000000001,potential_loyalists
17431,327,1,357.40000000000003,hibernating
17432,32,9,1568.74,champions
17433,102,2,490.21000000000004,about_to_sleep
17434,16,9,1991.27,champions
17435,425,1,215.85000000000002,hibernating
17436,16,7,473.61000000000007,champions
17437,544,1,313.93,hibernating
17438,261,5,899.76,at_risk
17439,670,1,116.7,hibernating
17440,162,4,13.300000000000004,need_attention
17441,746,1,280.75,hibernating
17442,43,20,4103.71,loyal_customers
17444,166,2,1789.9400000000003,about_to_sleep
17446,191,2,120.90000000000002,about_to_sleep
17447,54,2,526.53,potential_loyalists
17448,543,48,13790.490000000002,cant_loose
17449,16,14,4199.96,champions
17450,25,14,3554.919999999999,champions
17451,15,9,1576.3000000000002,champions
17453,32,2,457.46999999999997,potential_loyalists
17454,206,11,1313.3399999999997,cant_loose
17455,218,1,111.8,hibernating
17456,379,2,1052.49,hibernating
17457,141,14,1593.6599999999996,loyal_customers
17458,29,2,504.97999999999996,potential_loyalists
17459,57,2,551.99,potential_loyalists
17460,93,19,1681.3500000000004,loyal_customers
17461,37,3,633.65,potential_loyalists
17462,65,3,599.69,potential_loyalists
17463,30,9,2217.1099999999997,champions
17464,172,4,774.0799999999999,need_attention
17465,440,9,2257.33,cant_loose
17466,24,2,516.88,potential_loyalists
17467,409,1,42.900000000000006,hibernating
17468,24,3,194.8,potential_loyalists
17469,30,22,4305.610000000001,champions
17470,59,11,2008.1299999999999,loyal_customers
17471,489,1,321.65000000000003,hibernating
17472,205,4,876.6999999999999,at_risk
17473,415,3,542.35,at_risk
17474,614,1,162.0,hibernating
17475,93,1,194.36999999999995,about_to_sleep
17476,410,2,274.81,hibernating
17477,627,5,462.20000000000005,at_risk
17478,422,2,1072.4,hibernating
17479,647,1,389.26,hibernating
17480,88,3,896.72,need_attention
17481,18,5,1085.71,champions
17482,501,2,601.14,hibernating
17483,79,4,495.58,need_attention
17484,590,2,123.47000000000001,hibernating
17486,275,1,376.96999999999997,hibernating
17487,742,1,140.6,hibernating
17488,655,1,336.50000000000006,hibernating
17489,73,2,361.5199999999999,about_to_sleep
17490,15,13,1679.3900000000003,champions
17491,15,17,3421.84,champions
17492,262,3,870.2199999999998,at_risk
17493,399,1,100.91,hibernating
17494,516,1,34.8,hibernating
17495,22,4,627.67,potential_loyalists
17496,373,5,1184.5900000000001,at_risk
17497,404,2,153.0,hibernating
17498,90,1,235.74,about_to_sleep
17499,304,3,769.0100000000001,at_risk
17501,235,2,259.35,hibernating
17502,23,4,633.3599999999999,potential_loyalists
17503,17,2,478.90999999999997,potential_loyalists
17504,220,19,5466.73,cant_loose
17505,176,5,2023.0300000000002,loyal_customers
17506,84,2,294.29,about_to_sleep
17507,276,2,574.73,hibernating
17508,295,9,3096.49,cant_loose
17509,72,11,6100.74,loyal_customers
17510,39,2,461.34000000000003,potential_loyalists
17511,17,76,23314.170000000002,champions
17512,65,16,3074.21,loyal_customers
17513,86,3,734.9999999999999,need_attention
17514,142,2,525.83,about_to_sleep
17515,45,9,855.03,loyal_customers
17516,29,6,819.48,champions
17517,323,1,128.44,hibernating
17518,440,2,269.1,hibernating
17519,31,17,3167.5299999999997,champions
17520,68,1,441.28999999999996,potential_loyalists
17521,38,6,1153.7400000000002,loyal_customers
17522,16,5,649.7600000000001,champions
17523,25,2,263.42999999999995,potential_loyalists
17524,375,3,469.1,at_risk
17525,374,3,641.1,at_risk
17526,19,10,1095.47,champions
17527,68,4,667.42,potential_loyalists
17528,15,10,2676.96,champions
17529,624,2,1025.9499999999998,hibernating
17530,15,13,2711.4700000000003,champions
17531,135,7,1009.09,loyal_customers
17532,400,1,65.34,hibernating
17533,449,1,34.8,hibernating
17534,68,5,1523.93,loyal_customers
17535,294,1,164.39999999999998,hibernating
17536,435,2,158.38,hibernating
17537,44,2,777.16,potential_loyalists
17538,40,1,92.66,potential_loyalists
17539,641,4,956.8199999999999,at_risk
17540,39,6,1556.6000000000004,loyal_customers
17541,524,1,84.66000000000001,hibernating
17542,284,3,312.5,at_risk
17543,564,1,111.54999999999998,hibernating
17544,404,3,694.9399999999998,at_risk
17545,57,6,895.46,loyal_customers
17547,386,4,449.95000000000005,at_risk
17548,232,6,450.96000000000004,at_risk
17549,38,2,16.439999999999998,potential_loyalists
17550,211,10,1452.46,cant_loose
17551,373,1,298.34000000000003,hibernating
17552,57,15,2666.52,loyal_customers
17554,15,5,1220.91,champions
17555,34,5,1041.29,loyal_customers
17556,220,2,210.72000000000003,hibernating
17557,28,3,525.01,potential_loyalists
17558,407,1,44.519999999999996,hibernating
17559,527,1,117.21999999999998,hibernating
17560,169,8,713.7199999999999,loyal_customers
17561,33,4,615.97,potential_loyalists
17562,28,8,1063.82,champions
17563,592,5,296.53000000000003,at_risk
17564,38,3,409.3599999999999,potential_loyalists
17565,601,1,115.38000000000001,hibernating
17566,22,2,796.81,potential_loyalists
17567,21,11,3561.67,champions
17568,647,1,382.79,hibernating
17569,346,1,242.59999999999997,hibernating
17571,64,4,1238.29,potential_loyalists
17572,85,8,572.6100000000001,loyal_customers
17573,43,4,318.74,potential_loyalists
17574,257,1,155.8,hibernating
17575,681,1,20.4,hibernating
17576,22,43,6707.58,champions
17577,659,2,348.74999999999994,hibernating
17578,232,9,928.39,cant_loose
17579,19,5,620.43,champions
17580,326,4,476.87,at_risk
17581,15,49,14386.8,champions
17582,250,5,627.75,at_risk
17583,574,1,135.95,hibernating
17584,21,7,2257.15,champions
17585,123,7,1514.13,loyal_customers
17586,633,1,167.39999999999998,hibernating
17587,642,1,140.26,hibernating
17588,114,8,1410.39,loyal_customers
17589,74,20,11945.18,loyal_customers
17590,16,3,1211.3899999999999,potential_loyalists
17591,87,8,1870.7700000000002,loyal_customers
17593,18,15,6572.370000000001,champions
17594,99,4,2380.6800000000003,need_attention
17595,26,2,304.94,potential_loyalists
17596,37,14,2474.76,loyal_customers
17597,228,7,2134.17,at_risk
17598,395,1,318.18,hibernating
17599,479,3,44.55,at_risk
17600,32,1,115.68,potential_loyalists
17601,253,2,310.61999999999995,hibernating
17602,16,17,6276.08,champions
17603,64,8,1330.64,loyal_customers
17604,231,6,856.45,at_risk
17605,604,1,92.75,hibernating
17606,751,1,87.30000000000001,hibernating
17607,390,1,308.31,hibernating
17608,47,4,498.5300000000001,potential_loyalists
17609,55,13,1522.8,loyal_customers
17610,554,8,1257.49,at_risk
17611,18,33,7071.500000000001,champions
17612,67,30,4324.360000000001,loyal_customers
17613,37,15,3920.19,loyal_customers
17614,71,1,342.9700000000001,potential_loyalists
17615,144,7,508.75,loyal_customers
17617,573,2,340.8299999999999,hibernating
17618,20,12,3177.9700000000003,champions
17619,326,1,202.61999999999998,hibernating
17620,74,1,47.44,about_to_sleep
17621,35,6,1617.24,loyal_customers
17622,611,3,903.7699999999999,at_risk
17623,47,7,1471.92,loyal_customers
17624,29,4,1394.48,potential_loyalists
17625,32,8,5494.89,champions
17626,617,1,234.09999999999997,hibernating
17627,493,2,56.050000000000004,hibernating
17628,95,1,75.75000000000001,about_to_sleep
17629,20,11,1910.27,champions
17630,184,2,219.39999999999998,about_to_sleep
17631,16,7,884.25,champions
17633,45,9,1727.9400000000003,loyal_customers
17634,50,9,1592.2700000000002,loyal_customers
17635,438,4,1014.8499999999999,at_risk
17636,23,2,265.93,potential_loyalists
17637,45,2,464.51000000000005,potential_loyalists
17639,290,6,459.92,at_risk
17640,101,7,1239.39,loyal_customers
17642,134,5,1622.4499999999998,loyal_customers
17643,387,2,406.95000000000005,hibernating
17644,15,26,4801.57,champions
17646,233,16,2926.040000000001,cant_loose
17647,79,3,191.01,need_attention
17648,75,4,1549.47,need_attention
17649,149,5,1350.04,loyal_customers
17650,35,1,166.07999999999998,potential_loyalists
17651,26,22,5068.92,champions
17652,39,18,4200.58,loyal_customers
17653,43,4,508.0399999999998,potential_loyalists
17654,291,1,80.65,hibernating
17655,25,9,1868.38,champions
17656,87,5,1177.2499999999998,loyal_customers
17657,444,1,126.0,hibernating
17658,40,2,200.21999999999997,potential_loyalists
17659,18,16,3060.3799999999997,champions
17660,155,2,331.07,about_to_sleep
17662,676,2,261.11999999999995,hibernating
17663,40,21,3612.7300000000005,loyal_customers
17664,33,4,1070.3799999999999,potential_loyalists
17665,507,1,260.7,hibernating
17666,18,5,427.9799999999999,champions
17667,80,11,3211.12,loyal_customers
17668,15,2,145.25,potential_loyalists
17669,57,10,2036.1499999999999,loyal_customers
17670,242,1,173.89999999999998,hibernating
17671,30,6,1865.0700000000004,champions
17672,58,7,3898.71,loyal_customers
17673,15,14,3247.54,champions
17674,88,2,367.5,about_to_sleep
17675,15,83,23547.140000000003,champions
17676,18,12,2593.34,champions
17677,16,74,9223.0,champions
17678,278,2,521.61,hibernating
17679,67,11,2075.0699999999997,loyal_customers
17680,38,3,304.7,potential_loyalists
17681,643,3,295.4,at_risk
17682,24,11,4147.29,champions
17683,400,3,611.7900000000002,at_risk
17684,58,1,201.00999999999996,potential_loyalists
17685,31,14,4123.26,champions
17686,21,9,6125.63,champions
17687,435,1,381.68,hibernating
17688,389,2,238.8,hibernating
17689,402,2,310.78,hibernating
17690,44,21,5290.63,loyal_customers
17691,372,5,622.3500000000001,at_risk
17692,141,14,2633.13,loyal_customers
17693,150,2,161.52,about_to_sleep
17694,156,3,970.39,need_attention
17695,146,6,1018.34,loyal_customers
17696,52,47,5293.67,loyal_customers
17697,250,1,298.25,hibernating
17698,275,1,154.95,hibernating
17699,491,2,266.05,hibernating
17700,31,16,5076.11,champions
17701,267,1,193.65,hibernating
17702,44,9,2162.71,loyal_customers
17703,49,4,1071.44,potential_loyalists
17704,183,2,714.9900000000001,about_to_sleep
17705,17,12,1676.9199999999998,champions
17706,18,41,13365.21,champions
17707,199,9,278.65000000000003,loyal_customers
17708,202,4,828.4300000000001,at_risk
17709,184,5,425.6099999999999,loyal_customers
17710,438,1,200.35999999999999,hibernating
17711,25,2,369.8,potential_loyalists
17712,59,1,403.21000000000004,potential_loyalists
17713,396,4,1049.04,at_risk
17714,335,9,1079.07,cant_loose
17716,43,23,10295.509999999998,loyal_customers
17717,435,1,261.61999999999995,hibernating
17718,246,2,361.48,hibernating
17719,52,18,3649.98,loyal_customers
17720,40,10,2033.8899999999999,loyal_customers
17721,673,1,307.21,hibernating
17722,110,7,2984.63,loyal_customers
17723,187,2,163.9,about_to_sleep
17724,72,4,782.85,need_attention
17725,30,13,2893.2799999999997,champions
